task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,131,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
129,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,136,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,81
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,138,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,6,31,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,135,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,56,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
133,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,140,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,141,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,139,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
137,143,144,146,7,32,57,82
